Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,141.72999572753906,143.27999877929688,141.66000366210938,142.9199981689453,140.3868865966797,1230600
2022-01-03,141.8800048828125,142.85000610351562,139.61000061035156,142.42999267578125,139.9055633544922,1994200
2022-01-04,142.27000427246094,144.91000366210938,142.11000061035156,143.1999969482422,140.6619110107422,2027100
2022-01-05,143.02999877929688,145.32000732421875,143.02999877929688,144.05999755859375,141.5066680908203,1935600
2022-01-06,143.77000427246094,145.27999877929688,142.97000122070312,143.1199951171875,140.58334350585938,1692700
2022-01-07,143.44000244140625,144.32000732421875,142.3000030517578,143.74000549316406,141.19235229492188,1305300
2022-01-10,143.5500030517578,145.7899932861328,143.5500030517578,144.58999633789062,142.02728271484375,2706400
2022-01-11,143.33999633789062,144.14999389648438,141.1699981689453,143.13999938964844,140.6029815673828,2442000
2022-01-12,142.05999755859375,143.8800048828125,141.82000732421875,143.08999633789062,140.55386352539062,1293900
2022-01-13,142.9499969482422,143.49000549316406,141.74000549316406,142.88999938964844,140.357421875,1303700
2022-01-14,143.0,143.72999572753906,141.85000610351562,143.1999969482422,140.6619110107422,1367800
2022-01-18,142.49000549316406,142.52000427246094,140.0800018310547,140.8800048828125,138.383056640625,2214300
2022-01-19,141.0800018310547,143.69000244140625,140.7899932861328,142.67999267578125,140.151123046875,1712200
2022-01-20,142.1999969482422,143.1300048828125,141.3699951171875,141.57000732421875,139.06080627441406,2151600
2022-01-21,143.11000061035156,144.47000122070312,142.50999450683594,143.32000732421875,140.77980041503906,2579700
2022-01-24,143.80999755859375,144.57000732421875,138.7899932861328,141.8000030517578,139.2867431640625,2762000
2022-01-25,141.67999267578125,141.67999267578125,138.11000061035156,139.6300048828125,137.15521240234375,2483200
2022-01-26,130.4499969482422,135.77000427246094,130.25,134.83999633789062,132.45010375976562,5636700
2022-01-27,134.9499969482422,138.94000244140625,134.9199981689453,137.47999572753906,135.04330444335938,2829300
2022-01-28,136.97999572753906,139.0500030517578,135.63999938964844,138.9199981689453,136.45777893066406,1965900
2022-01-31,137.82000732421875,138.27999877929688,136.77000427246094,137.64999389648438,135.2102813720703,2283100
2022-02-01,137.92999267578125,138.3800048828125,135.49000549316406,137.25999450683594,134.8271942138672,1552300
2022-02-02,135.44000244140625,137.0399932861328,135.32000732421875,135.6199951171875,133.2162628173828,3039600
2022-02-03,135.86000061035156,137.57000732421875,135.25,136.47999572753906,134.06101989746094,1990700
2022-02-04,135.63999938964844,135.82000732421875,132.58999633789062,132.66000366210938,130.30873107910156,2209800
2022-02-07,133.5399932861328,134.05999755859375,131.88999938964844,133.27000427246094,130.90792846679688,1888000
2022-02-08,133.38999938964844,134.3000030517578,132.64999389648438,133.22999572753906,130.86862182617188,1595500
2022-02-09,133.7899932861328,134.07000732421875,131.8800048828125,131.88999938964844,129.55238342285156,1900400
2022-02-10,131.14999389648438,131.55999755859375,130.17999267578125,130.9499969482422,128.62904357910156,2103800
2022-02-11,131.5500030517578,132.7899932861328,131.02000427246094,132.3300018310547,129.9845733642578,1472700
2022-02-14,132.3300018310547,132.7899932861328,129.85000610351562,132.3699951171875,130.02386474609375,1583300
2022-02-15,132.69000244140625,133.27000427246094,130.88999938964844,131.5,129.16928100585938,1685900
2022-02-16,131.33999633789062,132.19000244140625,129.5399932861328,131.02000427246094,128.69781494140625,2003400
2022-02-17,130.91000366210938,132.08999633789062,130.24000549316406,131.6300048828125,129.29698181152344,1566600
2022-02-18,131.88999938964844,133.27999877929688,131.6999969482422,133.14999389648438,130.7900390625,1327100
2022-02-22,133.3699951171875,133.4499969482422,131.88999938964844,132.85000610351562,130.49537658691406,1555300
2022-02-23,133.42999267578125,133.47000122070312,131.74000549316406,131.94000244140625,129.60150146484375,1411800
2022-02-24,131.33999633789062,131.74000549316406,126.97000122070312,128.57000732421875,126.29122924804688,2213200
2022-02-25,129.32000732421875,132.27999877929688,129.0399932861328,131.80999755859375,129.4738006591797,1736600
2022-02-28,130.50999450683594,130.52999877929688,128.7899932861328,130.14999389648438,127.84321594238281,2039400
2022-03-01,129.7100067138672,130.5,127.54000091552734,128.6699981689453,126.38945007324219,1847000
2022-03-02,128.67999267578125,130.1300048828125,128.05999755859375,129.82000732421875,127.51907348632812,1993500
