Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,438.2300109863281,441.8900146484375,433.6700134277344,440.5199890136719,439.0555725097656,287100
2022-01-03,441.95001220703125,445.739990234375,437.04998779296875,439.010009765625,437.55059814453125,324300
2022-01-04,441.79998779296875,446.4599914550781,438.57000732421875,441.510009765625,440.04229736328125,385600
2022-01-05,442.3999938964844,446.260009765625,435.79998779296875,437.1700134277344,435.7167053222656,358000
2022-01-06,437.739990234375,441.6000061035156,430.55999755859375,437.0899963378906,435.6369934082031,288400
2022-01-07,437.7699890136719,439.6300048828125,428.489990234375,429.20001220703125,427.7732238769531,309600
2022-01-10,426.6600036621094,426.6600036621094,412.9800109863281,416.25,414.86627197265625,586200
2022-01-11,415.0,419.760009765625,406.2200012207031,419.3299865722656,417.9360046386719,476000
2022-01-12,423.25,428.0400085449219,418.6099853515625,422.57000732421875,421.1652526855469,335600
2022-01-13,421.79998779296875,423.45001220703125,409.9800109863281,410.8900146484375,409.5240783691406,417200
2022-01-14,407.7200012207031,409.7300109863281,395.70001220703125,402.6300048828125,401.2915344238281,471400
2022-01-18,396.95001220703125,397.8800048828125,391.3299865722656,396.4800109863281,395.1619873046875,572000
2022-01-19,398.32000732421875,400.8699951171875,390.1400146484375,390.3599853515625,389.06231689453125,520300
2022-01-20,392.95001220703125,398.989990234375,390.4599914550781,391.45001220703125,390.1487121582031,485200
2022-01-21,390.8900146484375,392.7300109863281,381.32000732421875,382.29998779296875,381.02911376953125,728600
2022-01-24,374.2900085449219,384.9200134277344,365.6300048828125,383.7099914550781,382.4344177246094,1107100
2022-01-25,375.5199890136719,379.0799865722656,361.5299987792969,367.9100036621094,366.68695068359375,1252800
2022-01-26,372.6700134277344,379.5400085449219,363.510009765625,368.3599853515625,367.13543701171875,719100
2022-01-27,374.6600036621094,380.1000061035156,367.1700134277344,372.989990234375,371.75006103515625,524400
2022-01-28,373.3900146484375,383.5400085449219,369.6700134277344,382.8299865722656,381.5573425292969,466800
2022-01-31,381.55999755859375,390.260009765625,379.8299865722656,389.1199951171875,387.8264465332031,439400
2022-02-01,390.3699951171875,394.239990234375,384.260009765625,390.55999755859375,389.26165771484375,300900
2022-02-02,389.75,392.4200134277344,384.5400085449219,386.9700012207031,385.68359375,388600
2022-02-03,382.0,385.989990234375,372.2699890136719,372.8999938964844,371.66033935546875,636500
2022-02-04,371.6000061035156,376.5799865722656,367.8999938964844,372.04998779296875,370.81317138671875,406000
2022-02-07,372.9100036621094,377.32000732421875,370.5299987792969,372.95001220703125,371.7102355957031,421000
2022-02-08,373.6000061035156,380.25,372.5899963378906,379.3999938964844,378.1387634277344,300200
2022-02-09,384.260009765625,391.0,381.7099914550781,383.1499938964844,381.87628173828125,779400
2022-02-10,374.4700012207031,399.510009765625,365.45001220703125,386.94000244140625,385.6536865234375,1011900
2022-02-11,382.2900085449219,390.67999267578125,378.9100036621094,379.1300048828125,377.8696594238281,873800
2022-02-14,375.9700012207031,383.1400146484375,365.8699951171875,369.04998779296875,367.8231506347656,534900
2022-02-15,375.95001220703125,386.4100036621094,375.7099914550781,385.010009765625,383.7301330566406,553200
2022-02-16,382.6700134277344,392.0299987792969,380.2300109863281,391.05999755859375,389.760009765625,534600
2022-02-17,387.9100036621094,393.4200134277344,384.94000244140625,385.0199890136719,383.74005126953125,529900
2022-02-18,385.9200134277344,388.3399963378906,379.7200012207031,383.6700134277344,382.3945617675781,437000
2022-02-22,380.739990234375,388.4200134277344,377.30999755859375,380.0799865722656,378.8164978027344,571400
2022-02-23,380.5199890136719,383.55999755859375,364.1199951171875,365.3900146484375,364.17535400390625,412800
2022-02-24,352.7799987792969,369.8699951171875,350.3299865722656,369.07000732421875,367.84307861328125,568200
2022-02-25,368.95001220703125,386.8399963378906,366.57000732421875,385.7099914550781,384.42779541015625,714900
2022-02-28,379.0,383.260009765625,371.4100036621094,379.3999938964844,378.73773193359375,601000
2022-03-01,377.67999267578125,377.67999267578125,362.1600036621094,365.04998779296875,364.4127502441406,515100
2022-03-02,371.79998779296875,379.0799865722656,368.5,376.2200012207031,375.56329345703125,431400
