Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,361.0199890136719,364.94000244140625,358.3500061035156,359.1700134277344,359.1700134277344,169400
2022-01-03,358.0,366.32000732421875,353.32000732421875,366.2900085449219,366.2900085449219,240000
2022-01-04,366.2900085449219,368.9700012207031,355.45001220703125,361.5899963378906,361.5899963378906,316200
2022-01-05,359.42999267578125,364.1099853515625,337.4800109863281,338.20001220703125,338.20001220703125,359200
2022-01-06,337.5299987792969,343.3599853515625,326.0,336.44000244140625,336.44000244140625,245600
2022-01-07,334.7900085449219,336.0299987792969,319.0400085449219,319.2799987792969,319.2799987792969,434200
2022-01-10,312.5400085449219,314.6400146484375,302.8999938964844,306.79998779296875,306.79998779296875,995500
2022-01-11,307.17999267578125,322.94000244140625,306.3999938964844,319.1000061035156,319.1000061035156,744600
2022-01-12,319.5899963378906,324.1000061035156,310.05999755859375,315.42999267578125,315.42999267578125,302000
2022-01-13,316.79998779296875,316.79998779296875,304.7799987792969,306.7900085449219,306.7900085449219,374200
2022-01-14,304.6400146484375,311.1099853515625,295.6099853515625,301.2200012207031,301.2200012207031,356800
2022-01-18,296.3800048828125,296.3800048828125,287.1499938964844,292.3800048828125,292.3800048828125,427200
2022-01-19,294.19000244140625,303.07000732421875,292.3999938964844,302.0199890136719,302.0199890136719,509900
2022-01-20,304.2099914550781,311.4100036621094,302.0199890136719,302.75,302.75,429900
2022-01-21,297.92999267578125,307.2699890136719,297.8800048828125,304.57000732421875,304.57000732421875,836700
2022-01-24,300.0299987792969,312.57000732421875,291.80999755859375,311.94000244140625,311.94000244140625,730200
2022-01-25,304.8399963378906,307.9599914550781,295.80999755859375,296.8399963378906,296.8399963378906,611100
2022-01-26,298.5899963378906,305.010009765625,294.29998779296875,297.1400146484375,297.1400146484375,711900
2022-01-27,300.8299865722656,300.8299865722656,275.0,277.29998779296875,277.29998779296875,417000
2022-01-28,278.6300048828125,278.6300048828125,268.5,277.25,277.25,856200
2022-01-31,278.80999755859375,296.2200012207031,277.989990234375,295.8699951171875,295.8699951171875,578500
2022-02-01,301.44000244140625,304.0199890136719,295.989990234375,301.3500061035156,301.3500061035156,437000
2022-02-02,303.9200134277344,309.989990234375,297.2200012207031,307.9599914550781,307.9599914550781,596400
2022-02-03,296.0,305.0899963378906,285.8500061035156,290.5199890136719,290.5199890136719,740600
2022-02-04,287.2699890136719,299.239990234375,285.45001220703125,295.6499938964844,295.6499938964844,247800
2022-02-07,296.0,300.4100036621094,289.3500061035156,289.8399963378906,289.8399963378906,235000
2022-02-08,289.8399963378906,310.0,285.489990234375,309.0299987792969,309.0299987792969,751000
2022-02-09,310.19000244140625,319.69000244140625,310.19000244140625,315.9200134277344,315.9200134277344,247000
2022-02-10,307.54998779296875,316.8900146484375,305.30999755859375,307.1099853515625,307.1099853515625,279000
2022-02-11,307.44000244140625,308.3699951171875,292.9200134277344,294.82000732421875,294.82000732421875,324900
2022-02-14,294.3999938964844,300.05999755859375,287.70001220703125,290.42999267578125,290.42999267578125,462300
2022-02-15,296.17999267578125,307.5199890136719,296.17999267578125,304.70001220703125,304.70001220703125,339800
2022-02-16,301.9599914550781,328.54998779296875,293.3800048828125,325.4200134277344,325.4200134277344,1016500
2022-02-17,320.7799987792969,321.1400146484375,306.7699890136719,307.1099853515625,307.1099853515625,406600
2022-02-18,306.80999755859375,307.5,294.1600036621094,298.3800048828125,298.3800048828125,331300
2022-02-22,295.8500061035156,301.17999267578125,293.0400085449219,296.6400146484375,296.6400146484375,247700
2022-02-23,299.1000061035156,301.1000061035156,290.25,290.67999267578125,290.67999267578125,252800
2022-02-24,283.2099914550781,306.9200134277344,281.0400085449219,306.9200134277344,306.9200134277344,291600
2022-02-25,309.4599914550781,312.5199890136719,302.8299865722656,312.29998779296875,312.29998779296875,214900
2022-02-28,307.5,312.32000732421875,305.2099914550781,310.739990234375,310.739990234375,277000
2022-03-01,311.07000732421875,315.3399963378906,306.32000732421875,313.489990234375,313.489990234375,276500
2022-03-02,314.45001220703125,318.25,308.2699890136719,315.8500061035156,315.8500061035156,190100
