Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,227.9199981689453,229.2899932861328,227.27999877929688,228.72999572753906,227.90264892578125,662600
2022-01-03,227.66000366210938,227.88999938964844,218.6199951171875,221.66000366210938,220.8582305908203,912100
2022-01-04,222.0,224.52999877929688,221.16000366210938,221.72999572753906,220.927978515625,864800
2022-01-05,216.7899932861328,219.99000549316406,213.85000610351562,214.30999755859375,213.53482055664062,1013800
2022-01-06,213.1199951171875,216.82000732421875,212.25,212.6699981689453,211.9007568359375,1117700
2022-01-07,212.32000732421875,212.32000732421875,206.25999450683594,206.64999389648438,205.90252685546875,1669600
2022-01-10,205.24000549316406,207.3000030517578,202.5399932861328,206.67999267578125,205.93240356445312,1957600
2022-01-11,207.25,208.99000549316406,203.9600067138672,208.67999267578125,207.9251708984375,916800
2022-01-12,209.00999450683594,210.5399932861328,206.4199981689453,207.38999938964844,206.6398468017578,1010100
2022-01-13,207.74000549316406,208.0500030517578,202.69000244140625,203.11000061035156,202.37533569335938,886200
2022-01-14,201.27999877929688,203.11000061035156,196.8300018310547,198.14999389648438,197.43325805664062,1439100
2022-01-18,194.64999389648438,199.13999938964844,193.30999755859375,198.4499969482422,197.732177734375,1617900
2022-01-19,199.36000061035156,202.5,198.4199981689453,199.86000061035156,199.1370849609375,1730000
2022-01-20,201.58999633789062,203.4499969482422,197.8000030517578,198.02999877929688,197.31370544433594,976600
2022-01-21,197.8000030517578,201.5800018310547,195.6999969482422,196.08999633789062,195.38070678710938,893000
2022-01-24,195.7899932861328,197.39999389648438,191.1199951171875,197.3800048828125,196.6660614013672,1519900
2022-01-25,193.72999572753906,196.64999389648438,188.94000244140625,190.61000061035156,189.92054748535156,976800
2022-01-26,190.42999267578125,193.5500030517578,185.9600067138672,187.75999450683594,187.08084106445312,1209100
2022-01-27,189.02999877929688,193.11000061035156,187.6699981689453,188.3000030517578,187.618896484375,983300
2022-01-28,188.2899932861328,193.3000030517578,185.58999633789062,193.2899932861328,192.59085083007812,608800
2022-01-31,193.13999938964844,196.9499969482422,192.16000366210938,196.1300048828125,195.4205780029297,982600
2022-02-01,195.52000427246094,197.66000366210938,191.88999938964844,196.57000732421875,195.85897827148438,1059600
2022-02-02,196.94000244140625,200.49000549316406,196.58999633789062,200.11000061035156,199.38616943359375,956200
2022-02-03,197.6300048828125,199.97999572753906,196.52999877929688,196.94000244140625,196.22764587402344,901100
2022-02-04,195.92999267578125,199.3000030517578,194.8699951171875,197.75,197.0347137451172,1067700
2022-02-07,197.75,199.17999267578125,196.82000732421875,197.02999877929688,196.31732177734375,824200
2022-02-08,196.38999938964844,198.9199981689453,194.3000030517578,198.19000244140625,197.47312927246094,982100
2022-02-09,200.67999267578125,203.99000549316406,198.10000610351562,199.05999755859375,198.33998107910156,1211400
2022-02-10,195.35000610351562,197.35000610351562,192.7100067138672,194.69000244140625,193.98577880859375,1516000
2022-02-11,194.72999572753906,195.74000549316406,192.0399932861328,192.91000366210938,192.21221923828125,807400
2022-02-14,193.38999938964844,196.35000610351562,190.0399932861328,191.80999755859375,191.11619567871094,1024600
2022-02-15,194.00999450683594,194.77999877929688,193.1699981689453,194.27000427246094,193.5673065185547,982600
2022-02-16,193.77000427246094,194.91000366210938,191.30999755859375,194.07000732421875,193.36802673339844,755100
2022-02-17,192.9600067138672,194.05999755859375,190.14999389648438,190.3000030517578,189.61166381835938,1289000
2022-02-18,190.47000122070312,191.38999938964844,188.38999938964844,189.3000030517578,188.6152801513672,1443900
2022-02-22,188.5399932861328,193.35000610351562,185.55999755859375,186.44000244140625,185.765625,1698000
2022-02-23,182.69000244140625,183.0399932861328,176.6699981689453,177.6199951171875,176.97752380371094,2524100
2022-02-24,175.17999267578125,179.41000366210938,175.0,179.22000122070312,178.57174682617188,1777000
2022-02-25,179.89999389648438,181.02000427246094,176.80999755859375,179.5399932861328,178.8905792236328,1324400
2022-02-28,178.75999450683594,179.0,175.22999572753906,177.33999633789062,176.69854736328125,1149700
2022-03-01,177.30999755859375,180.9199981689453,176.11000061035156,179.36000061035156,178.7112274169922,1768700
2022-03-02,180.61000061035156,183.58999633789062,179.9199981689453,181.72999572753906,181.07266235351562,1404700
