Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,11.920000076293945,12.050000190734863,11.920000076293945,12.010000228881836,11.779366493225098,2859900
2022-01-03,12.020000457763672,12.039999961853027,11.800000190734863,11.880000114440918,11.651862144470215,3966400
2022-01-04,11.9399995803833,12.220000267028809,11.90999984741211,12.069999694824219,11.838212966918945,6215500
2022-01-05,12.15999984741211,12.329999923706055,12.09000015258789,12.09000015258789,11.857829093933105,6762900
2022-01-06,12.1899995803833,12.210000038146973,11.970000267028809,11.989999771118164,11.759749412536621,5260300
2022-01-07,11.989999771118164,12.1899995803833,11.930000305175781,12.119999885559082,11.887253761291504,4692300
2022-01-10,12.180000305175781,12.199999809265137,12.020000457763672,12.149999618530273,11.91667652130127,5232700
2022-01-11,12.109999656677246,12.15999984741211,12.079999923706055,12.109999656677246,11.877445220947266,4875700
2022-01-12,12.149999618530273,12.170000076293945,12.0600004196167,12.140000343322754,11.906869888305664,5942900
2022-01-13,12.170000076293945,12.279999732971191,12.170000076293945,12.279999732971191,12.044179916381836,5973300
2022-01-14,12.210000038146973,12.390000343322754,12.140000343322754,12.369999885559082,12.132452011108398,8357800
2022-01-18,12.350000381469727,12.380000114440918,12.15999984741211,12.279999732971191,12.044179916381836,6155000
2022-01-19,12.359999656677246,12.5,12.260000228881836,12.40999984741211,12.171684265136719,5637000
2022-01-20,12.449999809265137,12.470000267028809,12.109999656677246,12.130000114440918,11.897061347961426,5708100
2022-01-21,12.130000114440918,12.15999984741211,11.899999618530273,11.949999809265137,11.7205171585083,7002100
2022-01-24,11.800000190734863,11.970000267028809,11.670000076293945,11.920000076293945,11.691094398498535,10267200
2022-01-25,11.779999732971191,11.890000343322754,11.510000228881836,11.789999961853027,11.563590049743652,8321300
2022-01-26,11.880000114440918,12.0,11.65999984741211,11.760000228881836,11.534167289733887,6507200
2022-01-27,11.880000114440918,12.09000015258789,11.649999618530273,11.800000190734863,11.57339859008789,10134200
2022-01-28,11.710000038146973,11.949999809265137,11.600000381469727,11.9399995803833,11.710709571838379,9031600
2022-01-31,11.739999771118164,12.0600004196167,11.739999771118164,12.010000228881836,11.779366493225098,16775100
2022-02-01,12.020000457763672,12.239999771118164,12.010000228881836,12.199999809265137,11.965716361999512,8633100
2022-02-02,11.930000305175781,12.25,11.890000343322754,12.130000114440918,11.897061347961426,11321500
2022-02-03,12.020000457763672,12.069999694824219,11.720000267028809,11.760000228881836,11.534167289733887,9829600
2022-02-04,11.649999618530273,11.720000267028809,11.449999809265137,11.5600004196167,11.338007926940918,10123600
2022-02-07,11.619999885559082,11.640000343322754,11.470000267028809,11.489999771118164,11.269351959228516,8625700
2022-02-08,11.489999771118164,11.699999809265137,11.470000267028809,11.619999885559082,11.396855354309082,7373100
2022-02-09,11.720000267028809,11.8100004196167,11.699999809265137,11.779999732971191,11.55378246307373,6808200
2022-02-10,11.670000076293945,11.84000015258789,11.529999732971191,11.619999885559082,11.396855354309082,5797900
2022-02-11,11.630000114440918,11.75,11.529999732971191,11.59000015258789,11.367430686950684,8685200
2022-02-14,11.619999885559082,11.649999618530273,11.449999809265137,11.569999694824219,11.347814559936523,7220700
2022-02-15,11.720000267028809,11.890000343322754,11.720000267028809,11.8100004196167,11.583206176757812,7336600
2022-02-16,11.800000190734863,11.920000076293945,11.699999809265137,11.770000457763672,11.543974876403809,6734200
2022-02-17,11.75,11.890000343322754,11.75,11.789999961853027,11.563590049743652,9923900
2022-02-18,11.829999923706055,12.029999732971191,11.800000190734863,11.880000114440918,11.651862144470215,27757800
2022-02-22,11.819999694824219,11.84000015258789,11.59000015258789,11.699999809265137,11.592413902282715,10171300
2022-02-23,11.770000457763672,11.779999732971191,11.609999656677246,11.630000114440918,11.52305793762207,10136800
2022-02-24,11.40999984741211,11.539999961853027,11.199999809265137,11.479999542236328,11.374436378479004,12309300
2022-02-25,11.489999771118164,11.84000015258789,11.449999809265137,11.800000190734863,11.691494941711426,9811700
2022-02-28,11.539999961853027,11.699999809265137,11.470000267028809,11.630000114440918,11.52305793762207,10479100
2022-03-01,11.569999694824219,11.670000076293945,11.199999809265137,11.260000228881836,11.15645980834961,9725100
2022-03-02,11.260000228881836,11.479999542236328,11.239999771118164,11.420000076293945,11.31498908996582,6906800
