Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,21.59000015258789,21.920000076293945,21.450000762939453,21.84000015258789,21.395097732543945,1912700
2022-01-03,21.860000610351562,22.139999389648438,21.760000228881836,22.110000610351562,21.659597396850586,2404600
2022-01-04,22.25,22.959999084472656,22.239999771118164,22.850000381469727,22.384523391723633,2547200
2022-01-05,22.950000762939453,23.290000915527344,22.90999984741211,23.040000915527344,22.57065200805664,4003200
2022-01-06,23.260000228881836,23.43000030517578,22.84000015258789,23.079999923706055,22.60983657836914,2852800
2022-01-07,23.09000015258789,23.34000015258789,23.079999923706055,23.139999389648438,22.66861343383789,2260300
2022-01-10,22.969999313354492,23.280000686645508,22.920000076293945,23.260000228881836,22.786170959472656,3957500
2022-01-11,23.309999465942383,23.31999969482422,22.979999542236328,23.06999969482422,22.600040435791016,2580500
2022-01-12,23.09000015258789,23.469999313354492,23.010000228881836,23.43000030517578,22.952707290649414,2577500
2022-01-13,23.549999237060547,24.0,23.43000030517578,23.68000030517578,23.197614669799805,3076000
2022-01-14,23.540000915527344,23.8700008392334,23.450000762939453,23.850000381469727,23.364152908325195,3124700
2022-01-18,23.889999389648438,23.920000076293945,23.559999465942383,23.65999984741211,23.178020477294922,2183900
2022-01-19,23.760000228881836,23.889999389648438,23.209999084472656,23.299999237060547,22.825353622436523,2759100
2022-01-20,23.299999237060547,23.56999969482422,23.0,23.06999969482422,22.600040435791016,2855200
2022-01-21,23.079999923706055,23.3700008392334,22.950000762939453,23.0,22.53146743774414,3186800
2022-01-24,22.229999542236328,23.459999084472656,22.139999389648438,23.40999984741211,22.933115005493164,3727500
2022-01-25,23.219999313354492,23.459999084472656,22.600000381469727,23.34000015258789,22.864540100097656,2992200
2022-01-26,23.510000228881836,23.790000915527344,23.06999969482422,23.309999465942383,22.83515167236328,3002600
2022-01-27,23.389999389648438,23.770000457763672,22.90999984741211,23.149999618530273,22.67841148376465,2962700
2022-01-28,22.950000762939453,23.0,22.25,23.0,22.53146743774414,3745100
2022-01-31,22.780000686645508,23.360000610351562,22.56999969482422,23.209999084472656,22.7371883392334,13593700
2022-02-01,23.15999984741211,23.600000381469727,23.149999618530273,23.459999084472656,22.982093811035156,6249600
2022-02-02,23.43000030517578,23.639999389648438,23.3700008392334,23.5,23.02128028869629,3006800
2022-02-03,23.5,23.56999969482422,23.270000457763672,23.31999969482422,22.844947814941406,4038400
2022-02-04,23.1299991607666,23.1299991607666,21.170000076293945,21.329999923706055,20.89548683166504,11503100
2022-02-07,21.3700008392334,22.200000762939453,21.170000076293945,21.959999084472656,21.512651443481445,5059500
2022-02-08,22.059999465942383,22.399999618530273,21.8799991607666,22.360000610351562,21.904504776000977,2485300
2022-02-09,22.440000534057617,22.940000534057617,22.440000534057617,22.780000686645508,22.315948486328125,3304900
2022-02-10,22.649999618530273,22.850000381469727,21.809999465942383,21.959999084472656,21.512651443481445,6184900
2022-02-11,22.670000076293945,25.1200008392334,22.5,24.389999389648438,23.893150329589844,8209400
2022-02-14,24.520000457763672,25.09000015258789,24.260000228881836,24.920000076293945,24.412355422973633,5187100
2022-02-15,25.100000381469727,26.09000015258789,25.079999923706055,26.049999237060547,25.51933479309082,5267000
2022-02-16,25.969999313354492,26.450000762939453,25.700000762939453,26.010000228881836,25.48015022277832,3749600
2022-02-17,25.760000228881836,26.34000015258789,25.579999923706055,25.920000076293945,25.391983032226562,3589400
2022-02-18,25.8799991607666,26.18000030517578,25.579999923706055,25.860000610351562,25.333206176757812,3486900
2022-02-22,25.770000457763672,25.850000381469727,24.850000381469727,25.110000610351562,24.59848403930664,4735400
2022-02-23,25.18000030517578,25.200000762939453,24.350000381469727,24.420000076293945,23.92254066467285,4595000
2022-02-24,23.8700008392334,24.209999084472656,23.450000762939453,23.8799991607666,23.393539428710938,4343700
2022-02-25,23.690000534057617,24.31999969482422,23.540000915527344,24.079999923706055,23.818878173828125,3560600
2022-02-28,23.770000457763672,24.020000457763672,23.520000457763672,23.75,23.492456436157227,4124800
2022-03-01,23.600000381469727,23.799999237060547,22.68000030517578,22.8700008392334,22.621999740600586,3164800
2022-03-02,22.920000076293945,23.81999969482422,22.8700008392334,23.68000030517578,23.423215866088867,3384800
